"5"	"Geneseo Central Sch Dist"	"Geneseo Central School District"	"1"
"1"	"Janesville Cons School Dist"	"Janesville Consolidated School District"	"1"
"2"	"Yucaipa-calimesa Joint Usd"	"Yucaipa-calimesa Joint Usd"	"0"
"5"	"Wisconsin Heights Sch District"	"Wisconsin Heights School District"	"1"
"35"	"Anson Ind School District"	"Anson Independent School District"	"1"
"1"	"New Kent Co School District"	"New Kent County School District"	"0"
"1"	"Denison Cmty School District"	"Denison Community School District"	"1"
"87"	"Edmond School District 12"	"Edmond School District 12"	"0"
"16"	"Monona Grove School District"	"Monona Grove School District"	"1"
"2"	"Klamath Trinity Joint Unif SD"	"Klamath Trinity Joint Unified School District"	"0"
"2"	"Sparta Twp School District"	"Sparta Township School District"	"1"
"1"	"Woodside School District"	"Woodside School District"	"0"
"2"	"Houston Ind School Dist 294"	"Houston Independent School District 294"	"0"
"9"	"Rsu 67"	"Rsu 67"	"0"
"250"	"Berkeley Unified School Dist"	"Berkeley Unified School District"	"1"
"11"	"Northern Potter School Dist"	"Northern Potter School District"	"1"
"302"	"Chicago Psd-area 16"	"Chicago Psd-area 16"	"0"
"503"	"Chicago Psd-area 17"	"Chicago Psd-area 17"	"0"
"1209"	"Chicago Psd-area 14"	"Chicago Psd-area 14"	"0"
"438"	"Chicago Psd-area 15"	"Chicago Psd-area 15"	"0"
"538"	"Chicago Psd-area 13"	"Chicago Psd-area 13"	"0"
"678"	"Chicago Psd-area 10"	"Chicago Psd-area 10"	"0"
"272"	"Chicago Psd-area 11"	"Chicago Psd-area 11"	"0"
"55"	"Torrance Unified Sch Dist"	"Torrance Unified School District"	"1"
"6"	"Catoosa Public Schools"	"Catoosa Public Schools"	"1"
"9"	"Westwood Heights School Dist"	"Westwood Heights School District"	"0"
"5"	"Weyerhaeuser Area School Dist"	"Weyerhaeuser Area School District"	"1"
"2"	"Decatur Co Cmty School Dist"	"Decatur County Community School District"	"0"
"542"	"Chicago Psd-area 18"	"Chicago Psd-area 18"	"0"
"319"	"Chicago Psd-area 19"	"Chicago Psd-area 19"	"0"
"3"	"Vestal Ctl School District"	"Vestal Central School District"	"1"
"3"	"Okmulgee School District"	"Okmulgee School District"	"0"
"82"	"Vigo Co School District"	"Vigo County School District"	"0"
"4"	"Highland Co Sch District"	"Highland County School District"	"0"
"44"	"Allentown City School District"	"Allentown City School District"	"1"
"1"	"Nevada Joint Union High SD"	"Nevada Joint Union High School District"	"0"
"12"	"Anson Co School District"	"Anson County School District"	"0"
"1"	"Byars School District 4"	"Byars School District 4"	"0"
"1"	"Lisbon Central Sch Dist"	"Lisbon Central School District"	"1"
"23"	"Chicago Psd-area 25"	"Chicago Psd-area 25"	"0"
"6"	"Olympia School District 111"	"Olympia School District 111"	"0"
"368"	"Chicago Psd-area 21"	"Chicago Psd-area 21"	"0"
"3"	"Adams Central Cmty School Dist"	"Adams Central Community School District"	"0"
"269"	"Montgomery Co Public Schools"	"Montgomery County Public Schools"	"1"
"426"	"Chicago Psd-area 23"	"Chicago Psd-area 23"	"0"
"229"	"Chicago Psd-area 24"	"Chicago Psd-area 24"	"0"
"58"	"Carson City-crystal Area SD"	"Carson City-crystal Area School District"	"0"
"8"	"Lake Stevens School District 4"	"Lake Stevens School District 4"	"0"
"29"	"Westbury Union Free Sch Dist"	"Westbury Union Free School District"	"1"
"25"	"Huron Valley School District"	"Huron Valley School District"	"0"
"1"	"Minisink Valley Central SD"	"Minisink Valley Central School District"	"1"
"21"	"Farmersville Ind Sch District"	"Farmersville Independent School District"	"1"
"1"	"Jenkins Ind School District"	"Jenkins Independent School District"	"1"
"3"	"Dunellen School District"	"Dunellen School District"	"0"
"1"	"Riverview School District 407"	"Riverview School District 407"	"0"
"3"	"Clinton Prairie School Dist"	"Clinton Prairie School District"	"0"
"1"	"Wellpinit School District 49"	"Wellpinit School District 49"	"0"
"1"	"Hemphill Ind School District"	"Hemphill Independent School District"	"1"
"1"	"Holland Patent Ctl School Dist"	"Holland Patent Central School District"	"1"
"8"	"Center Point-urbana Cmty SD"	"Center Point-urbana Community School District"	"0"
"1"	"Duxbury Public School District"	"Duxbury Public School District"	"0"
"6"	"Burnham School District 1545"	"Burnham School District 1545"	"0"
"9"	"Fisher Cmty Unit School Dist 1"	"Fisher Community Unit School District 1"	"1"
"3"	"Mccrory School District 12"	"Mccrory School District 12"	"0"
"65"	"Travis Unified School Dist"	"Travis Unified School District"	"1"
"4"	"Eastside Union School District"	"Eastside Union School District"	"0"
"1"	"Shelton City School District"	"Shelton City School District"	"0"
"5"	"Ballston Spa Ctl School Dist"	"Ballston Spa Central School District"	"1"
"10"	"Copiah Co School District"	"Copiah County School District"	"1"
"1"	"West Chicago Elementary SD 33"	"West Chicago Elementary School District 33"	"0"
"3"	"Risco School District R2"	"Risco School District R2"	"0"
"28"	"Dubois Area School District"	"Dubois Area School District"	"0"
"28"	"Bixby School District 4"	"Bixby School District 4"	"0"
"40"	"Ross Valley School District"	"Ross Valley School District"	"0"
"2"	"West Central Cmty Unit SD 235"	"West Central Community Unit School District 235"	"1"
"2"	"Indianola School District 25"	"Indianola School District 25"	"0"
"2"	"Midland School District"	"Midland School District"	"1"
"1"	"Okaw Valley Cmty Unit SD 302"	"Okaw Valley Community Unit School District 302"	"1"
"30"	"Morgan Co School District"	"Morgan County School District"	"1"
"2"	"Hononegah Cmty High SD 207"	"Hononegah Community High School District 207"	"0"
"4"	"Mechanicville City Sch Dist"	"Mechanicville City School District"	"1"
"25"	"Richton School District"	"Richton School District"	"1"
"1"	"Mariemont City School District"	"Mariemont City School District"	"1"
"4"	"Crook Co School District"	"Crook County School District"	"1"
"16"	"Ames Cmty School District"	"Ames Community School District"	"1"
"1"	"Central Valley Sch Dist 356"	"Central Valley School District 356"	"0"
"7"	"Buckeye Union Hs Dist 201"	"Buckeye Union Hs District 201"	"0"
"6"	"Charleston Cmty Unit SD 1"	"Charleston Community Unit School District 1"	"1"
"64"	"Marble Falls Ind Sch District"	"Marble Falls Independent School District"	"1"
"5"	"Southeast Local Sch District"	"Southeast Local School District"	"0"
"2"	"Summit School District 104"	"Summit School District 104"	"0"
"10"	"Frederick Co School District"	"Frederick County School District"	"0"
"22"	"West Haven City School Dist"	"West Haven City School District"	"0"
"4"	"Plainwell Cmty Schools"	"Plainwell Community Schools"	"1"
"2"	"Montour School District"	"Montour School District"	"1"
"60"	"Maricopa Unif Sch District 20"	"Maricopa Unified School District 20"	"0"
"2"	"Twin Valley Cmty Local SD"	"Twin Valley Community Local School District"	"1"
"5"	"Labrae Local School District"	"Labrae Local School District"	"0"
"7"	"Liberty Elem School Dist 25"	"Liberty Elementary School District 25"	"0"
"113"	"[State run]"	"[State run]"	"0"
"2"	"Pontotoc City School District"	"Pontotoc City School District"	"0"
"6"	"Valley Central School District"	"Valley Central School District"	"1"
"79"	"San Antonio Ind School Dist"	"San Antonio Independent School District"	"1"
"8"	"Central Lake Public Schools"	"Central Lake Public Schools"	"1"
"167"	"Monroe Co Cmty School District"	"Monroe County Community School District"	"0"
"1"	"Rockford School District 883"	"Rockford School District 883"	"0"
"192"	"Stamford Public Schools"	"Stamford Public Schools"	"0"
"3"	"Scott City R-i School District"	"Scott City R-i School District"	"0"
"11"	"Webster Co School District"	"Webster County School District"	"1"
"8"	"Smyrna School District"	"Smyrna School District"	"1"
"1"	"North Kitsap School Dist 400"	"North Kitsap School District 400"	"0"
"4"	"Reading Cmty School Dist"	"Reading Community School District"	"0"
"7"	"Park Co School District R-2"	"Park County School District R-2"	"0"
"2"	"Airport Cmty School District"	"Airport Community School District"	"1"
"10"	"Pleasant Valley Sch District"	"Pleasant Valley School District"	"1"
"1"	"Maine Endwell Ctl Sch District"	"Maine Endwell Central School District"	"0"
"12"	"Hamblen Co Sch District"	"Hamblen County School District"	"1"
"10"	"Westville Cmty Unit Sch Dist 2"	"Westville Community Unit School District 2"	"1"
"488"	"Atlanta Public Schools"	"Atlanta Public Schools"	"0"
"1"	"Webster Central Sch District"	"Webster Central School District"	"1"
"127"	"Oconee Co School District"	"Oconee County School District"	"1"
"2"	"Woodward Ind School District"	"Woodward Independent School District"	"0"
"1"	"Aransas Pass Ind Sch District"	"Aransas Pass Independent School District"	"1"
"8"	"Buena Vista Sch District"	"Buena Vista School District"	"1"
"51"	"Windward Oahu School District"	"Windward Oahu School District"	"0"
"1"	"Fulton Ind School District"	"Fulton Independent School District"	"1"
"2"	"Ilion Ctl School District"	"Ilion Central School District"	"1"
"10"	"Central Unified School Dist"	"Central Unified School District"	"1"
"3"	"Calexico Unified School Dist"	"Calexico Unified School District"	"1"
"2"	"West Greene School District"	"West Greene School District"	"1"
"1"	"Proviso Twp High Sch Dist 209"	"Proviso Township High School District 209"	"0"
"1"	"Rudyard Area Schools"	"Rudyard Area Schools"	"1"
"11"	"Lake Ridge School District"	"Lake Ridge School District"	"0"
"1"	"Ladue School District"	"Ladue School District"	"1"
"1"	"Oak Creek-franklin Joint SD"	"Oak Creek-franklin Joint School District"	"0"
"8"	"Colona Cmty School Dist 190"	"Colona Community School District 190"	"0"
"2"	"Bogota School District"	"Bogota School District"	"0"
"3"	"Warwick School District"	"Warwick School District"	"1"
"2"	"Jonathan Alder Local Sch Dist"	"Jonathan Alder Local School District"	"1"
"3"	"Rsu 52/Sad 52"	"Rsu 52/Sad 52"	"0"
"22"	"Tift Co School District"	"Tift County School District"	"1"
"11"	"Northshore School District 417"	"Northshore School District 417"	"0"
"2"	"Viroqua Area School District"	"Viroqua Area School District"	"1"
"13"	"City View Ind School District"	"City View Independent School District"	"1"
"1"	"Litchfield Cmty Unit SD 12"	"Litchfield Community Unit School District 12"	"1"
"2"	"Seneca School District R7"	"Seneca School District R7"	"0"
"5"	"Prospect Park School District"	"Prospect Park School District"	"0"
"1"	"Wolf Point School Dist 45&45-a"	"Wolf Point School District 45&45-a"	"0"
"1"	"Altoona School District"	"Altoona School District"	"1"
"4"	"Wheatland School District"	"Wheatland School District"	"0"
"117"	"Robeson Co Public School Dist"	"Robeson County Public School District"	"0"
"24"	"Rockwall Ind School District"	"Rockwall Independent School District"	"1"
"1"	"Homewood School Dist 153"	"Homewood School District 153"	"0"
"2"	"Basehor-linwood Usd 458"	"Basehor-linwood Usd 458"	"0"
"1"	"Teays Valley Local School Dist"	"Teays Valley Local School District"	"1"
"24"	"Chippewa Valley School Dist"	"Chippewa Valley School District"	"0"
"11"	"Greeneville City School Dist"	"Greeneville City School District"	"1"
"110"	"Northside Ind School District-Bexar"	"Northside Independent School District-Bexar"	"0"
"43"	"Appoquinimink School District"	"Appoquinimink School District"	"1"
"3"	"Seminole School Dist I-1"	"Seminole School District I-1"	"0"
"1"	"Orono Ind School District 278"	"Orono Independent School District 278"	"0"
"3"	"New Castle Area School Dist"	"New Castle Area School District"	"1"
"3"	"Hood River Co School District"	"Hood River County School District"	"0"
"1154"	"St Tammany Parish Sch District"	"Saint Tammany Parish School District"	"0"
"4"	"Highland Cmty School District"	"Highland Community School District"	"1"
"1"	"Isle Ind School District 473"	"Isle Independent School District 473"	"0"
"2"	"Florence Twp School District"	"Florence Township School District"	"1"
"4"	"Twin Rivers Sch Dist R10"	"Twin Rivers School District R10"	"0"
"3"	"Atlanta Ind School District"	"Atlanta Independent School District"	"1"
"8"	"Forest Ridge Sch Dist 142"	"Forest Ridge School District 142"	"0"
"4"	"South Lewis Central Sch Dist"	"South Lewis Central School District"	"1"
"4"	"Fouke School District 15"	"Fouke School District 15"	"0"
"1"	"Narragansett Reg School Dist"	"Narragansett Reg School District"	"0"
"8"	"Wyandotte Pub School District"	"Wyandotte Public School District"	"0"
"1"	"Sterling Unified Sch Dist 376"	"Sterling Unified School District 376"	"1"
"1"	"Bouse Elem School District 26"	"Bouse Elementary School District 26"	"0"
"2"	"Grove City Area Sch District"	"Grove City Area School District"	"1"
"1"	"Ludlow School District"	"Ludlow School District"	"1"
"4"	"Kingsport City School District"	"Kingsport City School District"	"1"
"1"	"Paris Special School District"	"Paris Special School District"	"0"
"5"	"Bermudian Springs School Dist"	"Bermudian Springs School District"	"1"
"72"	"Littleton Elem School Dist 65"	"Littleton Elementary School District 65"	"0"
"1"	"Gladbrook-reinbeck Cmty SD"	"Gladbrook-reinbeck Community School District"	"0"
"4"	"Goshen Local School District"	"Goshen Local School District"	"1"
"37"	"Hampton School District 2"	"Hampton School District 2"	"1"
"5"	"Chilhowee School District R4"	"Chilhowee School District R4"	"0"
"2"	"Califon School District"	"Califon School District"	"0"
"30"	"Decorah Cmty School District"	"Decorah Community School District"	"1"
"16"	"Vernon Public School District"	"Vernon Public School District"	"0"
"1"	"East Dubuque Unit SD 119"	"East Dubuque Unit School District 119"	"0"
"2"	"Central Montcalm Public SD"	"Central Montcalm Public School District"	"0"
"54"	"Birdville Ind School District"	"Birdville Independent School District"	"1"
"4"	"Wareham School District"	"Wareham School District"	"1"
"4"	"Stonington School District"	"Stonington School District"	"1"
"7"	"Ector Co Ind School District"	"Ector County Independent School District"	"1"
"41"	"Ocean View School District-Ventura"	"Ocean View School District-Ventura"	"0"
"16"	"East Syracuse Minoa Ctl SD"	"East Syracuse Minoa Central School District"	"0"
"3"	"Bartlett Ind School District"	"Bartlett Independent School District"	"1"
"61"	"Glendale Union Hsd 205"	"Glendale Union Hsd 205"	"0"
"3"	"Wynona School District 30"	"Wynona School District 30"	"0"
"114"	"Clarksville-montgomery Co SD"	"Clarksville-montgomery County School District"	"0"
"349"	"Monroe Co School District"	"Monroe County School District"	"1"
"11"	"Howell Public School District"	"Howell Public School District"	"0"
"2"	"Jim Ned Cons Ind Sch District"	"Jim Ned Consolidated Independent School District"	"1"
"4"	"Emerson-taylor School District"	"Emerson-taylor School District"	"0"
"1"	"Pottsville Area School Dist"	"Pottsville Area School District"	"1"
"3"	"Garfield School District Re2"	"Garfield School District Re2"	"0"
"29"	"Massena Central School Dist"	"Massena Central School District"	"1"
"7"	"Colby School District"	"Colby School District"	"1"
"1"	"Ogallala Public School Dist 1"	"Ogallala Public School District 1"	"0"
"1"	"Hilbert School District"	"Hilbert School District"	"1"
"3"	"Baxter Springs Unified SD 508"	"Baxter Springs Unified School District 508"	"1"
"172"	"Lawton Ind School District 8"	"Lawton Independent School District 8"	"0"
"9"	"Bellwood School District 88"	"Bellwood School District 88"	"0"
"2"	"Twin Rivers School District"	"Twin Rivers School District"	"1"
"1"	"Pioneer School District 402"	"Pioneer School District 402"	"0"
"3"	"West Salem School District"	"West Salem School District"	"1"
"1"	"Worcester Ctl School District"	"Worcester Central School District"	"1"
"3987"	"Clark Co School District"	"Clark County School District"	"1"
"1"	"Herman School District 22"	"Herman School District 22"	"0"
"1"	"Owen J Roberts School District"	"Owen J Roberts School District"	"0"
"1"	"Farwell Ind School District"	"Farwell Independent School District"	"1"
"8"	"Swan Valley School District"	"Swan Valley School District"	"1"
"3"	"Cullman City School District"	"Cullman City School District"	"1"
"4"	"North Country Su 31"	"North Country Su 31"	"0"
"3"	"Amherst Exempted Village SD"	"Amherst Exempted Village School District"	"1"
"6"	"Eden Prairie Ind Sch Dist 272"	"Eden Prairie Independent School District 272"	"0"
"2"	"Marshall Ind School Dist 413"	"Marshall Independent School District 413"	"0"
"2"	"Prairie Heights Cmty Sch Dist"	"Prairie Heights Community School District"	"0"
"3"	"Tecumseh Public School Dist"	"Tecumseh Public School District"	"0"
"19"	"Norwalk-ontario-wilton SD"	"Norwalk-ontario-wilton School District"	"0"
"2"	"Laquey School District R5"	"Laquey School District R5"	"0"
"3"	"Hempfield School District"	"Hempfield School District"	"1"
"4"	"Eagle Pass Ind School Dist"	"Eagle Pass Independent School District"	"1"
"3"	"Guadalupe Union Sch District"	"Guadalupe Union School District"	"0"
"5"	"Schuyler Cmty School District"	"Schuyler Community School District"	"0"
"2"	"Crestline Exempted Village SD"	"Crestline Exempted Village School District"	"1"
"16"	"Mccormick Co School District"	"Mccormick County School District"	"0"
"2"	"Mohonasen Central Sch Dist"	"Mohonasen Central School District"	"0"
"2"	"Cato Meridian Central Sch Dist"	"Cato Meridian Central School District"	"0"
"30"	"Roanoke Rapids Graded Sch Dist"	"Roanoke Rapids Graded School District"	"0"
"1"	"Lawrence Co Cmty Sch Dist 20"	"Lawrence County Community School District 20"	"0"
"2"	"Mondovi School District"	"Mondovi School District"	"1"
"7"	"Sheridan Community Schools"	"Sheridan Community Schools"	"0"
"6"	"Lake Travis Ind School Dist"	"Lake Travis Independent School District"	"1"
"4"	"Danville Area School District"	"Danville Area School District"	"1"
"1"	"Herricks Union Free Sch Dist"	"Herricks Union Free School District"	"1"
"19"	"Jackson-madison Co Sch Dist"	"Jackson-madison County School District"	"0"
"357"	"Madison Co School District"	"Madison County School District"	"1"
"4"	"Frankfort Ind School District"	"Frankfort Independent School District"	"1"
"1"	"Grenada Elem School District"	"Grenada Elementary School District"	"0"
"24"	"Etowah Co School District"	"Etowah County School District"	"1"
"2"	"Patchogue-medford Unified SD"	"Patchogue-medford Unified School District"	"0"
"2"	"South Sarpy School District 46"	"South Sarpy School District 46"	"0"
"3"	"Bellevue Ind School District"	"Bellevue Independent School District"	"1"
"4"	"Noxubee Co School District"	"Noxubee County School District"	"1"
"2"	"Sonora School District"	"Sonora School District"	"0"
"1"	"Ft Leavenworth Usd 207"	"Fort Leavenworth Usd 207"	"0"
"33"	"Alvin Ind School District"	"Alvin Independent School District"	"1"
"1"	"Ashtabula Area City Sch Dist"	"Ashtabula Area City School District"	"1"
"1"	"Lockport School District 91"	"Lockport School District 91"	"0"
"38"	"Elgin School District I-16"	"Elgin School District I-16"	"0"
"1"	"Meadville School District R4"	"Meadville School District R4"	"0"
"270"	"Newport News Public Schools"	"Newport News Public Schools"	"0"
"80"	"Bethel School District 3"	"Bethel School District 3"	"0"
"17"	"Postville Cmty School District"	"Postville Community School District"	"1"
"5"	"Ticonderoga Central Sch Dist"	"Ticonderoga Central School District"	"1"
"5"	"Alpine Union Elem Sch Dist"	"Alpine Union Elementary School District"	"0"
"12"	"School Town Of Munster"	"School Town Of Munster"	"0"
"2"	"Fairfield Public Schools"	"Fairfield Public Schools"	"0"
"11"	"Clinton School District"	"Clinton School District"	"1"
"2"	"Albert Gallatin School Dist"	"Albert Gallatin School District"	"0"
"1"	"Lakeside Joint School Dist"	"Lakeside Joint School District"	"0"
"126"	"Brentwood Union Elem Sch Dist"	"Brentwood Union Elementary School District"	"0"
"3"	"Chouteau-mazie School District"	"Chouteau-mazie School District"	"0"
"17"	"Valley View Local School Dist"	"Valley View Local School District"	"1"
"33"	"Irvington Public School Dist"	"Irvington Public School District"	"0"
"2"	"Cape Elizabeth School District"	"Cape Elizabeth School District"	"0"
"31"	"St Mary's Co Public Schools"	"Saint Mary's County Public Schools"	"0"
"4"	"Wapato School District 207"	"Wapato School District 207"	"0"
"10"	"Crawford Co Cmty Sch Dist"	"Crawford County Community School District"	"0"
"1"	"Sharpsville Area School Dist"	"Sharpsville Area School District"	"1"
"2"	"Wantagh Union Free Sch Dist 23"	"Wantagh Union Free School District 23"	"0"
"2"	"Deerfield Public SD 109"	"Deerfield Public School District 109"	"0"
"89"	"Barrow Co School District"	"Barrow County School District"	"1"
"7"	"North Linn Cmty School Dist"	"North Linn Community School District"	"1"
"4"	"Orcutt Union School District"	"Orcutt Union School District"	"0"
"1"	"Justice School District Co54"	"Justice School District Co54"	"0"
"1"	"Oak Grove Union Sch District"	"Oak Grove Union School District"	"0"
"1"	"Lynd Ind School District 415"	"Lynd Independent School District 415"	"0"
"2"	"Arkansas City Unified SD 470"	"Arkansas City Unified School District 470"	"1"
"6"	"L'anse Creuse School District"	"L'anse Creuse School District"	"0"
"174"	"Cupertino Union School Dist"	"Cupertino Union School District"	"0"
"1"	"Park Co School District 6"	"Park County School District 6"	"1"
"1"	"Oakland Craig Sch Dist 14"	"Oakland Craig School District 14"	"0"
"11"	"Etiwanda School District"	"Etiwanda School District"	"0"
"9"	"Albany Unified School District"	"Albany Unified School District"	"0"
"6"	"Woodland Cmty Cons Sch Dist 50"	"Woodland Community Consolidated School District 50"	"0"
"7"	"Vit Cmty Unit School Dist 2"	"Vit Community Unit School District 2"	"0"
"10"	"Bristol Virgina Pub Sch Dist"	"Bristol Virgina Public School District"	"0"
"13"	"North Tonawanda City Sch Dist"	"North Tonawanda City School District"	"1"
"1"	"Hampden Wilbraham Reg SD"	"Hampden Wilbraham Reg School District"	"0"
"23"	"Park Co School District 1"	"Park County School District 1"	"1"
"4"	"Rockaway Twp School District"	"Rockaway Township School District"	"0"
"1"	"Montoursville Area Sch Dist"	"Montoursville Area School District"	"1"
"1"	"Havre School District 16-a"	"Havre School District 16-a"	"0"
"9"	"Mississinawa Valley Sch Dist"	"Mississinawa Valley School District"	"0"
"15"	"Centennial School Dist 28j"	"Centennial School District 28j"	"0"
"1"	"Somerville Ind School District"	"Somerville Independent School District"	"1"
"1"	"Miller Cmty Cons Sch Dist 210"	"Miller Community Consolidated School District 210"	"0"
"8"	"Clarinda Cmty School District"	"Clarinda Community School District"	"1"
"2"	"West Ind School District"	"West Independent School District"	"1"
"28"	"Bethany School District 88"	"Bethany School District 88"	"0"
"32"	"Castleford Joint Sch Dist 417"	"Castleford Joint School District 417"	"0"
"21"	"Walthall Co School District"	"Walthall County School District"	"1"
"11"	"East Gibson School Dist"	"East Gibson School District"	"0"
"2"	"Sequatchie Co School District"	"Sequatchie County School District"	"1"
"14"	"Hardy Co School District"	"Hardy County School District"	"1"
"40"	"Tacoma School District 10"	"Tacoma School District 10"	"0"
"3"	"Albany School District"	"Albany School District"	"1"
"4"	"Elida Local School District"	"Elida Local School District"	"1"
"7"	"Verona School District R7"	"Verona School District R7"	"0"
"1"	"Hallsville School District R4"	"Hallsville School District R4"	"0"
"564"	"Burke Co School District"	"Burke County School District"	"1"
"4"	"Marionville School Dist R9"	"Marionville School District R9"	"0"
"4"	"Hilldale School District 29"	"Hilldale School District 29"	"0"
"6"	"Kankakee School District 111"	"Kankakee School District 111"	"1"
"2"	"Randolph Twp School District"	"Randolph Township School District"	"1"
"11"	"Beaver Dam Unified Sch Dist"	"Beaver Dam Unified School District"	"0"
"4"	"Hasbrouck Heights School Dist"	"Hasbrouck Heights School District"	"0"
"19"	"Butler School District R5"	"Butler School District R5"	"0"
"8"	"Ft Huachuca Accommodation Schs"	"Fort Huachuca Accommodation Schs"	"0"
"1"	"Jefferson Twp School District"	"Jefferson Township School District"	"1"
"74"	"Henderson Co Public Schools"	"Henderson County Public Schools"	"0"
"4"	"North Fork Local School Dist"	"North Fork Local School District"	"1"
"17"	"Mcallen Ind School District"	"Mcallen Independent School District"	"0"
"10"	"Pea Ridge School District 109"	"Pea Ridge School District 109"	"0"
"9"	"Gatesville Ind Sch District"	"Gatesville Independent School District"	"1"
"17"	"Post Falls School District 273"	"Post Falls School District 273"	"1"
"21"	"Apple Valley Unified Sch Dist"	"Apple Valley Unified School District"	"1"
"12"	"Enterprise Elem Sch District"	"Enterprise Elementary School District"	"0"
"3"	"Opp City School District"	"Opp City School District"	"1"
"3"	"Potterville Public School Dist"	"Potterville Public School District"	"0"
"1"	"Littlestown Area School Dist"	"Littlestown Area School District"	"1"
"10"	"Vernon Parish School District"	"Vernon Parish School District"	"1"
"3"	"Grants-cibola Co Sch District"	"Grants-cibola County School District"	"0"
"108"	"Chester Upland Sch District"	"Chester Upland School District"	"0"
"1"	"Creston Cmty School District"	"Creston Community School District"	"1"
"145"	"McDowell Co Sch District 580"	"McDowell County School District 580"	"0"
"2"	"South Page Cmty School Dist"	"South Page Community School District"	"1"
"81"	"Cranston Public Sch District"	"Cranston Public School District"	"0"
"1"	"Stockton Cmty Unit SD 206"	"Stockton Community Unit School District 206"	"1"
"3"	"Jefferson Co R7 School Dist"	"Jefferson County R7 School District"	"0"
"2"	"Metro Area Tech Centers SD 22"	"Metro Area Tech Centers School District 22"	"0"
"20"	"Millard Public School District"	"Millard Public School District"	"0"
"52"	"Sioux City Cmty School Dist"	"Sioux City Community School District"	"1"
"1"	"Ephrata Area School District"	"Ephrata Area School District"	"1"
"6"	"Crittenden Co School District"	"Crittenden County School District"	"1"
"21"	"Horseshoe Bend Sch Dist 73"	"Horseshoe Bend School District 73"	"1"
"5"	"Windsor Central School Dist"	"Windsor Central School District"	"1"
"52"	"Monterey Peninsula Unified SD"	"Monterey Peninsula Unified School District"	"1"
"4"	"Byron Center Public Sch Dist"	"Byron Center Public School District"	"0"
"12"	"Melissa Ind School District"	"Melissa Independent School District"	"1"
"1"	"Astoria School District 1c"	"Astoria School District 1c"	"0"
"14"	"Campbell Union High Sch Dist"	"Campbell Union High School District"	"0"
"1"	"Twin Cedars Cmty School Dist"	"Twin Cedars Community School District"	"1"
"2"	"Scranton School District"	"Scranton School District"	"1"
"1"	"Attalla City School District"	"Attalla City School District"	"1"
"5"	"Frink-chambers Elem SD 29"	"Frink-chambers Elementary School District 29"	"0"
"6"	"West De Pere School District"	"West De Pere School District"	"1"
"2"	"West Monona Cmty School Dist"	"West Monona Community School District"	"1"
"60"	"Brighton School District 27-j"	"Brighton School District 27-j"	"0"
"172"	"Evergreen School District"	"Evergreen School District"	"0"
"1"	"Marcellus Central School Dist"	"Marcellus Central School District"	"1"
"54"	"Yadkin Co Schools"	"Yadkin County Schools"	"1"
"71"	"Corona-norco Unif Sch Dist"	"Corona-norco Unified School District"	"0"
"29"	"School City Of Hobart"	"School City Of Hobart"	"0"
"3"	"Santa Gertrudis Ind Sch Dist"	"Santa Gertrudis Independent School District"	"1"
"3"	"Lafayette Co School District"	"Lafayette County School District"	"1"
"1"	"Minnewaska Area Sch Dist 2149"	"Minnewaska Area School District 2149"	"0"
"24"	"Ritchie Co School District"	"Ritchie County School District"	"1"
"2"	"Whitehall District Schools"	"Whitehall District Schools"	"0"
"9"	"Antlers School District I-013"	"Antlers School District I-013"	"0"
"4"	"Picacho Elementary Sch Dist 33"	"Picacho Elementary School District 33"	"0"
"2"	"Rsu 37/Sad 37"	"Rsu 37/Sad 37"	"0"
"8"	"Pioneer-Pleasant Vale Sd 1056"	"Pioneer-Pleasant Vale School District 1056"	"0"
"2"	"Dover Union Free Sch District"	"Dover Union Free School District"	"1"
"1"	"Ridley School District"	"Ridley School District"	"1"
"1"	"Vestaburg Cmty School District"	"Vestaburg Community School District"	"0"
"3"	"Catskill Central Sch District"	"Catskill Central School District"	"1"
"4"	"Escondido Union High Sch Dist"	"Escondido Union High School District"	"0"
"13"	"Pekin Public School Dist 108"	"Pekin Public School District 108"	"0"
"24"	"Oswego Cmty Unit Sch Dist 308"	"Oswego Community Unit School District 308"	"1"
"11"	"Garaway Local School District"	"Garaway Local School District"	"1"
"82"	"Bald Knob School District"	"Bald Knob School District"	"1"
"1"	"Centerville School Dist 215"	"Centerville School District 215"	"0"
"72"	"Coweta School District I-17"	"Coweta School District I-17"	"0"
"4"	"Oak Grove School District 104"	"Oak Grove School District 104"	"0"
"16"	"Laramie Co School District 1"	"Laramie County School District 1"	"1"
"6"	"School Administrative Unit 54"	"School Administrative Unit 54"	"0"
"2"	"School Administrative Unit 53"	"School Administrative Unit 53"	"0"
"2"	"School Administrative Unit 56"	"School Administrative Unit 56"	"0"
"3"	"School Administrative Unit 55"	"School Administrative Unit 55"	"0"
"10"	"Branson School District Re 82"	"Branson School District Re 82"	"0"
"3"	"Oroville Union High Sch Dist"	"Oroville Union High School District"	"0"
"13"	"Scurry Rosser Ind Sch District"	"Scurry Rosser Independent School District"	"0"
"3"	"School Administrative Unit 58"	"School Administrative Unit 58"	"0"
"28"	"Monroe Public School District"	"Monroe Public School District"	"0"
"5"	"Howe Ind School District"	"Howe Independent School District"	"1"
"4637"	"Leadership Learning Support Organization"	"Leadership Learning Support Organization"	"0"
"51"	"Bristol Twp School District"	"Bristol Township School District"	"1"
